idx,shannon_raw,shannon_cal,semantic_entropy,n_clusters,k,extra_energy_j,base_energy_j,overhead_x,wall_s,small_score
146,1.3602342257990192,14.214003067016602,1.584962500721156,3,3,1177.376858368785,458.2230643184396,3.569440410250876,16.14687422899806,3
147,2.349603163059801,14.688516279856364,1.584962500721156,3,3,1122.983628956633,469.92936031598236,3.389686033240261,15.635363648998464,1
148,2.1887144833461694,14.92215664545695,1.584962500721156,3,3,1179.891668988222,465.95328806768936,3.532210200471465,16.361947893001343,2
149,3.4261492077065143,16.21794437107287,0.9182958340544896,2,3,1142.3597407274676,238.98772256419014,5.7799934175306396,15.7353733739983,1
150,2.3943448831296217,14.795700035095216,1.584962500721156,3,3,1189.6416279661316,468.38811943463486,3.5398629440090876,16.374239584998577,2
151,2.7917080417772135,15.67264855702718,-0.0,1,3,1170.703881967788,462.19441725485945,3.5329251896226346,16.098015378996934,2
152,1.534898473372062,14.500599034627278,1.584962500721156,3,3,1176.0065451258715,467.9349946761315,3.5131835799966455,16.371152282998082,3
153,1.9868780064210296,14.631929553349813,1.584962500721156,3,3,1179.189883073714,475.5037793468521,3.479874891201578,16.357953329999873,3
154,2.2687611648440362,14.83720993677775,0.9182958340544896,2,3,1168.8582139185883,477.6945371863541,3.4468737298174363,16.19950163500107,2
155,2.0652821187488737,14.706070632934571,1.584962500721156,3,3,1188.698423801006,482.0160796648662,3.4660970327535097,16.318000512001163,1
156,2.2437764541991054,14.434867388407389,1.584962500721156,3,3,1184.223414068144,468.7300259260705,3.5264509388500818,16.299962070999754,3
157,1.888292251623546,14.776442686716715,1.584962500721156,3,3,1168.8882734728702,457.58276780318073,3.554484905724514,16.179431649001344,2
158,2.685301700520019,14.895356000264485,1.584962500721156,3,3,1169.7833919218513,463.41074705631434,3.524290598249111,16.19614669600196,1
159,3.2625014524317035,15.72843121846517,0.9182958340544896,2,3,1172.7002467034113,464.0314162818053,3.527200110932215,16.281867110999883,2
160,0.6641321336954005,15.135256237453884,1.584962500721156,3,3,120.83380889827541,28.27776937091923,5.273102567366594,1.7908561479998752,5
161,1.3699314855260862,14.294808887300038,1.584962500721156,3,3,273.7750465601925,131.81511662158783,3.076962442374044,3.897150945998874,3
162,1.6127102479307602,14.967564748128256,0.9182958340544896,2,3,1172.4105862069025,471.82309075842375,3.4848520752181322,16.252457818998664,2
163,1.0230720098787809,13.790492885253009,1.584962500721156,3,3,222.33827542369878,108.94718974769674,3.0407894498113865,3.1416553299968655,5
164,2.5756296631569664,15.04737299601237,1.584962500721156,3,3,1124.9125643769746,464.43060583327326,3.4221327153034546,15.520710238997708,3
165,2.3616332783798377,14.86984743754069,1.584962500721156,3,3,1161.5758094616608,478.8131403273158,3.425948061215717,15.950410725999973,2
166,1.4922498657776997,14.295699398692062,0.9182958340544896,2,3,966.2133300383259,268.8323801747563,4.5941106849191025,13.325288033000106,5
167,2.401410991566566,14.486211506525676,1.584962500721156,3,3,1100.5609556755567,377.1361231875886,3.918206154248805,15.281990609000786,2
168,2.948027029031267,14.845843518575032,1.584962500721156,3,3,1172.9174537113304,483.74634006238455,3.4246539075831963,16.26381981799932,3
169,2.923519177849715,14.788394006093343,1.584962500721156,3,3,1177.5980019973497,475.8566947871923,3.474690416037927,16.274286300998938,3
170,2.2595506419551867,14.58966344833374,1.584962500721156,3,3,1190.74179595143,474.06618089883165,3.5117627958479933,16.436065234000125,2
171,1.3948512187165518,15.086376883188883,1.584962500721156,3,3,1194.9021203806503,475.4663885296448,3.51311585678185,16.41060518700033,2
172,0.7248842080063638,14.227730120382,1.584962500721156,3,3,542.4241913677062,95.14854091715007,6.700814601455825,7.514081396999245,5
173,2.2608380781890203,14.984358297983805,1.584962500721156,3,3,1160.1892858492286,464.2341068303831,3.499147022545515,16.07686130300135,4
174,0.7582130144146504,13.508007556200027,1.584962500721156,3,3,364.2029203372821,98.04308000310739,4.714723367786273,5.123405352998816,5
175,2.309914880807822,14.540248343149822,1.584962500721156,3,3,1182.4292331595157,462.3606750474601,3.5573741387892523,16.48225241900218,1
176,1.3958374052184324,14.71487621307373,1.584962500721156,3,3,1178.2791414693606,475.52291603975596,3.477859850125185,16.337954277998506,2
177,1.8621288099884987,14.156377131144206,1.584962500721156,3,3,1087.6201130485588,464.69235753083143,3.3405164630373707,15.023664582997299,3
178,1.9746645392593125,14.800324111149228,1.584962500721156,3,3,593.8787040221362,92.43347830190774,7.424930825197336,8.172107378999499,4
179,2.7632169559473794,15.151751181284586,1.584962500721156,3,3,1173.107999586267,469.8335420562128,3.496858769282827,16.215359706002346,3
180,2.780965354734411,15.29137967745463,1.584962500721156,3,3,1182.0069858658726,475.74723149325325,3.4845273027776624,16.44525858400084,3
181,0.9325165443463872,13.832833035786946,1.584962500721156,3,3,1086.213012209253,466.874420399151,3.3265635570280394,15.157760973001132,3
182,1.963982741072153,15.089323876698812,1.584962500721156,3,3,1183.895087079095,467.7412462502942,3.5310897778845396,16.425563234999572,2
183,2.8867703382546703,14.586581230163574,1.584962500721156,3,3,1188.6507584538765,466.53627002585733,3.5478206836694532,16.362120347999735,3
184,2.706686334013939,15.47791633605957,1.584962500721156,3,3,385.2451665272582,77.7438484249209,5.955313820093415,5.395120788001805,3
185,2.2687258241667103,14.965692259470622,1.584962500721156,3,3,1181.6186710756394,487.46291360846135,3.424017577724356,16.294855217001896,3
186,1.124706618282944,14.540304295221965,1.584962500721156,3,3,1168.0347204865416,476.8010319639266,3.449731947255751,16.275255370001105,3
187,2.5431648286090542,14.944770161310831,1.584962500721156,3,3,1178.3347638418022,478.10185332523616,3.4646103244452844,16.428723936001916,3
188,2.3031896628439426,14.840216814676921,1.584962500721156,3,3,1177.1086694787568,469.4029180757745,3.5076722452090494,16.487673988998722,1
189,1.1871465039625764,14.641939805348715,0.9182958340544896,2,3,1195.123570586686,475.88623947761835,3.51136400140205,16.503375753,3
190,2.6405729502501587,14.89645783106486,1.584962500721156,3,3,1193.2918820224145,479.8788013137352,3.4866526271958906,16.34625057700032,2
191,2.4921611459677417,14.730357602437337,1.584962500721156,3,3,1185.0086038273548,473.7340182444889,3.50142180673161,16.379047038000863,3
192,2.37214182697547,15.100156364440918,0.9182958340544896,2,3,1182.8077014665087,474.2056071151309,3.494292947445766,16.384312854999735,2
193,1.5995184332520391,14.293419619401297,1.584962500721156,3,3,962.7265026066225,149.08443629476912,7.45759226471584,13.30435590900015,5
194,2.255203400965075,14.83206980937236,1.584962500721156,3,3,528.241984125314,118.36217045712701,5.462929178175667,7.313932911998563,3
195,2.441753905126825,14.959357579549154,1.584962500721156,3,3,941.9529329287166,467.6980728813406,3.014019273429204,12.987934609998774,3
196,2.761280653389792,14.774657859802247,1.584962500721156,3,3,1136.7928149890308,464.23023359482085,3.448769452575597,15.684394664000138,2
197,2.209264743110786,14.751430028279623,1.584962500721156,3,3,1197.1560022468789,463.7318195473155,3.5815696740748035,16.543532438998227,3
198,1.646011563998304,14.769108521310907,1.584962500721156,3,3,1181.1981750603036,114.33014120721073,11.331467822815968,16.37973153799976,3
199,0.8122603669514259,15.46052028020223,1.584962500721156,3,3,1179.3725577814253,458.95774685826063,3.5696756746229394,16.258057514998654,2
